Name,ID,Has Block,Mod,Class
ThermalFoundation:tool.swordCopper,4144,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelCopper,4145,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeCopper,4146,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeCopper,4147,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeCopper,4148,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsCopper,4149,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodCopper,4150,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleCopper,4151,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowCopper,4152,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetTin,4153,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateTin,4154,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsTin,4155,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsTin,4156,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordTin,4157,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelTin,4158,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeTin,4159,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeTin,4160,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeTin,4161,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsTin,4162,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodTin,4163,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleTin,4164,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowTin,4165,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetSilver,4166,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateSilver,4167,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsSilver,4168,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsSilver,4169,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordSilver,4170,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelSilver,4171,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeSilver,4172,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeSilver,4173,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeSilver,4174,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsSilver,4175,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodSilver,4176,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleSilver,4177,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowSilver,4178,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetLead,4179,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateLead,4180,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsLead,4181,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsLead,4182,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordLead,4183,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelLead,4184,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeLead,4185,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeLead,4186,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeLead,4187,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsLead,4188,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodLead,4189,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleLead,4190,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowLead,4191,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetNickel,4192,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateNickel,4193,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsNickel,4194,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsNickel,4195,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordNickel,4196,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelNickel,4197,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeNickel,4198,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeNickel,4199,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeNickel,4200,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsNickel,4201,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodNickel,4202,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleNickel,4203,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowNickel,4204,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetElectrum,4205,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateElectrum,4206,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsElectrum,4207,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsElectrum,4208,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordElectrum,4209,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelElectrum,4210,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeElectrum,4211,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeElectrum,4212,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeElectrum,4213,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsElectrum,4214,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodElectrum,4215,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleElectrum,4216,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowElectrum,4217,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetInvar,4218,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateInvar,4219,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsInvar,4220,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsInvar,4221,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordInvar,4222,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelInvar,4223,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeInvar,4224,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeInvar,4225,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeInvar,4226,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsInvar,4227,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodInvar,4228,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleInvar,4229,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowInvar,4230,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetBronze,4231,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateBronze,4232,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsBronze,4233,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsBronze,4234,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordBronze,4235,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelBronze,4236,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeBronze,4237,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeBronze,4238,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeBronze,4239,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsBronze,4240,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodBronze,4241,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleBronze,4242,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowBronze,4243,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetPlatinum,4244,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.platePlatinum,4245,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsPlatinum,4246,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsPlatinum,4247,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordPlatinum,4248,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelPlatinum,4249,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxePlatinum,4250,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axePlatinum,4251,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoePlatinum,4252,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsPlatinum,4253,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodPlatinum,4254,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sicklePlatinum,4255,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowPlatinum,4256,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalExpansion:wrench,4257,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemWrench
ThermalExpansion:tool.battleWrenchInvar,4258,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemWrenchBattle
ThermalExpansion:meter,4259,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemMultimeter
ThermalExpansion:igniter,4260,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemIgniter
ThermalExpansion:chiller,4261,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemChiller
ThermalExpansion:pump,4262,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemPump
ThermalExpansion:transfuser,4263,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemTransfuser
ThermalExpansion:capacitor,4264,false,ThermalExpansion,cofh.thermalexpansion.item.ItemCapacitor
ThermalExpansion:satchel,4265,false,ThermalExpansion,cofh.thermalexpansion.item.ItemSatchel
ThermalExpansion:diagram,4266,false,ThermalExpansion,cofh.thermalexpansion.item.ItemDiagram
ThermalExpansion:material,4267,false,ThermalExpansion,cofh.core.item.ItemBase
ThermalExpansion:augment,4268,false,ThermalExpansion,cofh.thermalexpansion.item.ItemAugment
ThermalExpansion:florb,4269,false,ThermalExpansion,cofh.thermalexpansion.item.ItemFlorb
BigReactors:BRIngot,4270,false,BigReactors,erogenousbeef.bigreactors.common.item.ItemIngot
BigReactors:bucketYellorium,4271,false,BigReactors,erogenousbeef.bigreactors.common.item.ItemBRBucket
BigReactors:bucketCyanite,4272,false,BigReactors,erogenousbeef.bigreactors.common.item.ItemBRBucket
BigReactors:BRDebugTool,4273,false,BigReactors,erogenousbeef.bigreactors.common.item.ItemBeefDebugTool
BiomesOPlenty:food,4274,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPFood
BiomesOPlenty:turnipSeeds,4275,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSeeds
BiomesOPlenty:misc,4276,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPMisc
BiomesOPlenty:gems,4277,false,BiomesOPlenty,biomesoplenty.common.items.ItemGems
BiomesOPlenty:mudball,4278,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPMudball
BiomesOPlenty:jarEmpty,4279,false,BiomesOPlenty,biomesoplenty.common.items.ItemJarEmpty
BiomesOPlenty:jarFilled,4280,false,BiomesOPlenty,biomesoplenty.common.items.ItemJarFilled
BiomesOPlenty:dartBlower,4281,false,BiomesOPlenty,biomesoplenty.common.items.ItemDartBlower
BiomesOPlenty:dart,4282,false,BiomesOPlenty,biomesoplenty.common.items.ItemDart
BiomesOPlenty:ancientStaff,4283,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPAncientStaff
BiomesOPlenty:enderporter,4284,false,BiomesOPlenty,biomesoplenty.common.items.ItemEnderporter
BiomesOPlenty:bopBucket,4285,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPBucket
BiomesOPlenty:record_wanderer,4286,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPRecord
BiomesOPlenty:record_corruption,4287,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPRecord
BiomesOPlenty:biomeFinder,4288,false,BiomesOPlenty,biomesoplenty.common.items.ItemBiomeFinder
BiomesOPlenty:biomeEssence,4289,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPBiomeEssence
BiomesOPlenty:swordMud,4290,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSword
BiomesOPlenty:shovelMud,4291,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSpade
BiomesOPlenty:pickaxeMud,4292,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPPickaxe
BiomesOPlenty:axeMud,4293,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPAxe
BiomesOPlenty:hoeMud,4294,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPHoe
BiomesOPlenty:swordAmethyst,4295,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSword
BiomesOPlenty:shovelAmethyst,4296,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSpade
BiomesOPlenty:pickaxeAmethyst,4297,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPPickaxe
BiomesOPlenty:axeAmethyst,4298,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPAxe
BiomesOPlenty:hoeAmethyst,4299,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPHoe
BiomesOPlenty:scytheWood,4300,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheStone,4301,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheIron,4302,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheGold,4303,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheDiamond,4304,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheMud,4305,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheAmethyst,4306,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:helmetMud,4307,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:chestplateMud,4308,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:leggingsMud,4309,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:bootsMud,4310,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:helmetAmethyst,4311,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:chestplateAmethyst,4312,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:leggingsAmethyst,4313,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:bootsAmethyst,4314,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:flowerBand,4315,false,BiomesOPlenty,biomesoplenty.common.armor.ItemFlowerBand
BiomesOPlenty:flippers,4316,false,BiomesOPlenty,biomesoplenty.common.armor.ItemFlippers
BiomesOPlenty:wadingBoots,4317,false,BiomesOPlenty,biomesoplenty.common.armor.ItemWadingBoots
Thaumcraft:WandCasting,4318,false,Thaumcraft,thaumcraft.common.items.wands.ItemWandCasting
Thaumcraft:WandCap,4319,false,Thaumcraft,thaumcraft.common.items.wands.ItemWandCap
Thaumcraft:WandRod,4320,false,Thaumcraft,thaumcraft.common.items.wands.ItemWandRod
Thaumcraft:FocusPouch,4321,false,Thaumcraft,thaumcraft.common.items.wands.ItemFocusPouchBauble
Thaumcraft:FocusFire,4322,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusFire
Thaumcraft:FocusShock,4323,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusShock
Thaumcraft:FocusHellbat,4324,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusHellbat
Thaumcraft:FocusFrost,4325,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusFrost
Thaumcraft:FocusTrade,4326,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusTrade
Thaumcraft:FocusExcavation,4327,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusExcavation
Thaumcraft:FocusPortableHole,4328,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusPortableHole
Thaumcraft:FocusPech,4329,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusPech
Thaumcraft:FocusWarding,4330,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusWarding
Thaumcraft:FocusPrimal,4331,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusPrimal
Thaumcraft:ItemEssence,4332,false,Thaumcraft,thaumcraft.common.items.ItemEssence
Thaumcraft:ItemManaBean,4333,false,Thaumcraft,thaumcraft.common.items.ItemManaBean
Thaumcraft:ItemWispEssence,4334,false,Thaumcraft,thaumcraft.common.items.ItemWispEssence
Thaumcraft:ItemResource,4335,false,Thaumcraft,thaumcraft.common.items.ItemResource
Thaumcraft:ItemShard,4336,false,Thaumcraft,thaumcraft.common.items.ItemShard
Thaumcraft:ItemResearchNotes,4337,false,Thaumcraft,thaumcraft.common.items.ItemResearchNotes
Thaumcraft:ItemInkwell,4338,false,Thaumcraft,thaumcraft.common.items.ItemInkwell
Thaumcraft:ItemThaumonomicon,4339,false,Thaumcraft,thaumcraft.common.items.relics.ItemThaumonomicon
Thaumcraft:ItemThaumometer,4340,false,Thaumcraft,thaumcraft.common.items.relics.ItemThaumometer
Thaumcraft:ItemGoggles,4341,false,Thaumcraft,thaumcraft.common.items.armor.ItemGoggles
Thaumcraft:ItemHelmetThaumium,4342,false,Thaumcraft,thaumcraft.common.items.armor.ItemThaumiumArmor
Thaumcraft:ItemChestplateThaumium,4343,false,Thaumcraft,thaumcraft.common.items.armor.ItemThaumiumArmor
Thaumcraft:ItemLeggingsThaumium,4344,false,Thaumcraft,thaumcraft.common.items.armor.ItemThaumiumArmor
Thaumcraft:ItemBootsThaumium,4345,false,Thaumcraft,thaumcraft.common.items.armor.ItemThaumiumArmor
